"movieid"	"tconst"	"title"	"MPAA"	"genre"	"poster_url"	"description"	"reviewBody"	"keywords"	"imdb_rating"	"num_imdb_votes"
"55269"	"tt0838221"	"The Darjeeling Limited"	"R"	"['Adventure', 'Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTM0MTQ4MTgwOF5BMl5BanBnXkFtZTcwMDA3MDU1MQ@@._V1_.jpg"	"A year after their father&apos;s funeral, three brothers travel across India by train in an attempt to bond with each other."	""	"train,india,journey,reconciliation,train ride"	"7.2"	"195409"
"55272"	"tt0498399"	"We Own the Night"	"R"	"['Action', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTY0MTQ5OTcyNF5BMl5BanBnXkFtZTcwMDE0NzUzMw@@._V1_.jpg"	"A New York City nightclub manager tries to save his brother and father from Russian Mafia hitmen."	""	"funeral,pursuit,prison,escape,strip club"	"6.8"	"88170"
"55274"	"tt0414055"	"Elizabeth: The Golden Age"	"PG-13"	"['Biography', 'Drama', 'History']"	"https://m.media-amazon.com/images/M/MV5BMTgzODIwNzcyMF5BMl5BanBnXkFtZTcwMTg0MTQ1MQ@@._V1_.jpg"	"A mature Queen Elizabeth endures multiple crises late in her reign including court intrigues, an assassination plot, the Spanish Armada, and romantic disappointments."	""	"queen,spy,elizabeth i character,female ruler,female monarch"	"6.8"	"70815"
"55276"	"tt0465538"	"Michael Clayton"	"R"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BMTc0NTU5MjI2MV5BMl5BanBnXkFtZTcwMTg5NTQzMw@@._V1_.jpg"	"A law firm brings in its &quot;fixer&quot; to remedy the situation after a lawyer has a breakdown while representing a chemical company that he knows is guilty in a multibillion-dollar class action suit."	""	"business,lawyer,poker game,faking a death,audio surveillance"	"7.2"	"163175"
"55278"	"tt0857265"	"Sleuth"	"R"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BYTgyZmQxMmQtMWE0ZC00ZmMyLWI2MzQtYmVjYTE3MGJkZjE2XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_.jpg"	"On his sprawling country estate, an aging writer matches wits with the struggling actor who has stolen his wife&apos;s heart."	""	"unfaithfulness,homosexual,watching tv,deception,standing on a bed"	"6.4"	"31606"
"55280"	"tt0805564"	"Lars and the Real Girl"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTI4NDc1NDkwMV5BMl5BanBnXkFtZTcwNjgzMDE1MQ@@._V1_.jpg"	"A delusional young man strikes up an unconventional relationship with a doll he finds on the Internet."	""	"introvert,sex doll,psychologist,in love with an inanimate object,mental illness"	"7.3"	"143703"
"55282"	"tt0389722"	"30 Days of Night"	"R"	"['Action', 'Horror', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BZmE2ODFlZjctOWZlZi00MGVkLTk5NDctYWZmMWQyOTczNjYzXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_.jpg"	"After an Alaskan town is plunged into darkness for a month, it is attacked by a bloodthirsty gang of vampires."	""	"vampire,small town,alaska,based on graphic novel,snow"	"6.6"	"174013"
"55290"	"tt0452623"	"Gone Baby Gone"	"R"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BYmM2NDNiNGItMTRhMi00ZDA2LTgzOWMtZTE2ZjFhMDQ2M2U5XkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg"	"Two Boston area detectives investigate a little girl&apos;s kidnapping, which ultimately turns into a crisis both professionally and personally."	""	"moral dilemma,missing child,surprise ending,private detective,kidnapping"	"7.6"	"268170"
"55292"	"tt0790804"	"The Comebacks"	"PG-13"	"['Comedy', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BNDI5OTAxMjc2OV5BMl5BanBnXkFtZTcwMDMzMDU1MQ@@._V1_.jpg"	"A comedy that spoofs inspirational sports movies, this movie is about an out-of-luck coach who drives a rag-tag bunch of college misfits towards the football championship."	""	"satirical,parody,satire,coach,football"	"4.3"	"11591"
"55294"	"tt0758798"	"Weirdsville"	"R"	"['Comedy', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BZGU0MWNhYWQtNmQ2MS00NjEwLWJhMDgtYmY3YjhiY2U5Yjg2XkEyXkFqcGdeQXVyNTM0NTU5Mg@@._V1_.jpg"	"A pair of slackers get in way over their heads when they try to dump the body of a dead girlfriend in the basement of a drive-in movie theater where a satanic cult performs ritual sacrifices."	""	"drive in,satanic cult,flail,pentagram,mall cop"	"6.2"	"4286"
"55207"	"tt0409799"	"Cashback"	""	"['Short', 'Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTMwMTgyMTY2MV5BMl5BanBnXkFtZTYwNzk1Nzg2._V1_.jpg"	"Ben is an art college student in London, whose imagination runs wild as he works the late-night shift at the local supermarket. What do he and his colleagues do to pass the long, endless hours of the night?"	""	"nipples,nudity,breasts,female rear nudity,female nudity"	"7.6"	"10715"
"55232"	"tt0432021"	"Resident Evil: Extinction"	"R"	"['Action', 'Adventure', 'Horror']"	"https://m.media-amazon.com/images/M/MV5BNDQ0MWI3MmEtMzM0OC00Y2ViLWE4MDItMzNhNmY1ZTdjMWE2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg"	"Survivors of the Raccoon City catastrophe travel across the Nevada desert, hoping to make it to Alaska. Alice joins the caravan and their fight against the evil Umbrella Corp."	""	"desert,satellite,convoy,crow,clone"	"6.2"	"192588"
"55241"	"tt0419984"	"Mr. Woodcock"	"PG-13"	"['Comedy', 'Romance', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BMTc2NTcwNDM5MV5BMl5BanBnXkFtZTcwODMzMzM1MQ@@._V1_.jpg"	"Taken aback by his mother&apos;s wedding announcement, a young man returns home in an effort to stop her from marrying his old high school gym teacher, a man who made middle school hell for generations of students."	""	"neo screwball comedy,character name as title,surname in title,man wears underwear,slimehouse"	"5.2"	"35947"
"55245"	"tt0452625"	"Good Luck Chuck"	"R"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTU1NzM1MTE1OV5BMl5BanBnXkFtZTYwNDQyMjU3._V1_.jpg"	"In order to keep the woman of his dreams from falling for another guy, Charlie Logan has to break the curse that has made him wildly popular with single women: Sleep with Charlie once, and the next man you meet will be your true love"	""	"sex,breasts,true love,leg spreading,sex on stairs"	"5.6"	"89578"
"55247"	"tt0758758"	"Into the Wild"	"R"	"['Adventure', 'Biography', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTAwNDEyODU1MjheQTJeQWpwZ15BbWU2MDc3NDQwNw@@._V1_.jpg"	"After graduating from Emory University, top student and athlete Christopher McCandless abandons his possessions, gives his entire $24,000 savings account to charity and hitchhikes to Alaska to live in the wilderness. Along the way, C"	""	"wilderness,alaska,journey,following a dream,self discovery"	"8.1"	"609625"
"55250"	"tt0492956"	"The Game Plan"	"PG"	"['Comedy', 'Family', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BMTQ0NjQzMzI1MF5BMl5BanBnXkFtZTYwNDI0ODA3._V1_.jpg"	"An NFL quarterback living the bachelor lifestyle discovers that he has an 8-year-old daughter from a previous relationship."	""	"american football game,american football ball,basketball,national basketball association,nba"	"6.2"	"65069"
"55253"	"tt0808357"	"Se, jie"	"NC-17"	"['Drama', 'History', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTg2MGJjYmQtY2RjNy00NjczLWJlNDYtOWIzOGE2NGRjN2RhXkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_.jpg"	"During World War II era, a young woman, Wang Jiazhi, gets swept up in a dangerous game of emotional intrigue with a powerful political figure, Mr. Yee."	""	"rape,female pubic hair,escape,sex scene,virginity"	"7.5"	"40914"
"55259"	"tt0484562"	"The Seeker: The Dark Is Rising"	"G"	"['Adventure', 'Drama', 'Family']"	"https://m.media-amazon.com/images/M/MV5BMTI4ODI5MzEwM15BMl5BanBnXkFtZTYwMTg4Njk3._V1_.jpg"	"A boy&apos;s life is turned upside down when he learns that he is the last of a group of immortal warriors who have dedicated their lives to fighting the forces of the dark."	""	"loose adaptation,boy,christmas,christmas party,blizzard"	"4.7"	"15368"
"55261"	"tt0408839"	"The Heartbreak Kid"	"R"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMjExNTM2NTE2NF5BMl5BanBnXkFtZTcwOTI5MDUzMw@@._V1_.jpg"	"A newly wed man who believes he&apos;s just gotten hitched to the perfect woman encounters another lady on his honeymoon."	""	"marriage,dysfunctional marriage,sporting goods store,resort,humorous sex scene"	"5.8"	"90634"
"55267"	"tt0480242"	"Dan in Real Life"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMjA2Nzc1NzQ1OV5BMl5BanBnXkFtZTcwOTE0MDE1MQ@@._V1_.jpg"	"A widower finds out the woman he fell in love with is his brother&apos;s girlfriend."	""	"teenage girl,game,young girl,gymnasium,new york city"	"6.8"	"101973"
"55080"	"tt0476964"	"The Brave One"	"R"	"['Action', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BMTA4OTA4Njk4MDdeQTJeQWpwZ15BbWU3MDc0NDY1MzM@._V1_.jpg"	"Struggling to recover emotionally from a brutal assault that killed her fiancé and left her in a coma, a radio personality begins a quest for vengeance against the perpetrators that leaves a bloody trail across New York City."	""	"radio show,dog,park,gun,detective"	"6.7"	"60654"
"55094"	"tt0478134"	"In the Valley of Elah"	"R"	"['Crime', 'Drama', 'Mystery']"	"https://m.media-amazon.com/images/M/MV5BY2QzODMwOGQtMjZiNS00YjYwLTlhZDUtYWU1OGI0ZTk3ZjUxXkEyXkFqcGdeQXVyMTAyNjg4NjE0._V1_.jpg"	"A retired military investigator works with a police detective to uncover the truth behind his son&apos;s disappearance following his return from a tour of duty in Iraq."	""	"murder investigation,mexican,charge,coffeeshop,dead boy"	"7.2"	"72190"
"55110"	"tt0465436"	"December Boys"	"PG-13"	"['Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTkwMzg4NTg0Ml5BMl5BanBnXkFtZTcwMjg3OTA1MQ@@._V1_.jpg"	"One summer, four orphans boys who have grown to be the closest of friends find themselves competing for the attention of the same family."	""	"orphan,outback,south australia,terminal illness,teenage girl"	"6.5"	"12067"
"55112"	"tt0469184"	"Shanghai Kiss"	"Not Rated"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTY3OTQ4MzI4NV5BMl5BanBnXkFtZTcwNDU3ODE1MQ@@._V1_.jpg"	"An Asian-American actor, living in Los Angeles, is forced to reconsider his roots as well as the possibilities afforded him by his present situation after suddenly inheriting his grandmother&apos;s home in Shanghai."	""	"sex in bed,doggystyle sex,underage girl,teenage girl,shanghai china"	"6.6"	"5336"
"55116"	"tt0455782"	"The Hunting Party"	"R"	"['Adventure', 'Comedy', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BNTQ0OTA5NzgxMV5BMl5BanBnXkFtZTcwODc4OTM1MQ@@._V1_.jpg"	"A young journalist, a seasoned cameraman and a discredited war correspondent embark on an unauthorized mission to find the No.1 war criminal in Bosnia. However, their extremely dangerous target decides to come after them."	""	"female nudity,topless female nudity,public nudity,confidence artist,border town"	"6.8"	"25365"
"55118"	"tt0765443"	"Eastern Promises"	"PD-14"	"['Crime', 'Drama', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMTcwMzU0OTY3NF5BMl5BanBnXkFtZTYwNzkwNjg2._V1_.jpg"	"A teenager who dies during childbirth leaves clues in her journal that could tie her child to a rape involving a violent Russian mob family."	""	"sex scene,nudity,ukrainian,brutality,female frontal nudity"	"7.6"	"239124"
"55156"	"tt0492499"	"An Unreasonable Man"	"Not Rated"	"['Documentary', 'Biography']"	"https://m.media-amazon.com/images/M/MV5BMTYwOTE0OTcyMV5BMl5BanBnXkFtZTcwNDg5MzE0MQ@@._V1_.jpg"	"A look at the career of consumer advocate Ralph Nader."	""	"biographical documentary,f rated,reference to ralph nader,lebanese american,political activist"	"7.9"	"1725"
"55167"	"tt0831888"	"Tekkon kinkurîto"	"R"	"['Animation', 'Action', 'Adventure']"	"https://m.media-amazon.com/images/M/MV5BMmJhZTM5NTAtOWMyOS00MDczLThkMjMtMGU0ZjdiODhlMGFlXkEyXkFqcGdeQXVyMzQ4NDEyNzM@._V1_.jpg"	"2 boys defend Treasure Town. Yakuza try to take over and clear it for new development."	""	"yakuza,city,urban development,organized crime,minotaur"	"7.5"	"13479"
"55190"	"tt0452643"	"Love and Other Disasters"	"R"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BZDI0ZmRlZDQtYWRhNi00MjFiLWE0ZTgtYzUzNTE5MTZmODg4XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_.jpg"	"An American intern at U.K. Vogue helps her friends find love."	""	"stripper,talking about sex,woman in a bathtub,shower,lesbian kiss"	"6.1"	"14212"
"55205"	"tt0480269"	"Interview"	"R"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BMTIwNTA3MTgwNF5BMl5BanBnXkFtZTcwODYxNDk0MQ@@._V1_.jpg"	"After falling out with his editor, a fading political journalist is forced to interview America&apos;s most popular soap actress."	""	"two hander,interview,wound,secret,restaurant"	"6.8"	"13616"
"54995"	"tt1077258"	"Planet Terror"	"R"	"['Action', 'Comedy', 'Fantasy']"	"https://m.media-amazon.com/images/M/MV5BODdmNmM2ZTgtODM1MS00ZGMxLTk3MTMtMGQ1ODZhMTQ1NWEwL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg"	"After an experimental bio-weapon is released, turning thousands into zombie-like creatures, it&apos;s up to a rag-tag group of survivors to stop the infected and those behind its release."	""	"zombie,go go dancer,zombie apocalypse,survival horror,zombie survival"	"7.1"	"208158"
"54997"	"tt0381849"	"3:10 to Yuma"	"R"	"['Action', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BODE0NTcxNTQzNF5BMl5BanBnXkFtZTcwMzczOTIzMw@@._V1_.jpg"	"A small-time rancher agrees to hold a captured outlaw who&apos;s awaiting a train to go to court in Yuma. A battle of wills ensues as the outlaw tries to psych out the rancher."	""	"outlaw,arizona territory,based on short story,outlaw gang,contention city arizona"	"7.7"	"304968"
"54999"	"tt0465602"	"Shoot &apos;Em Up"	"R"	"['Action', 'Comedy', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMjEwMDA1MDUwNl5BMl5BanBnXkFtZTcwMDQzMzM1MQ@@._V1_.jpg"	"A man named Mr. Smith delivers a woman&apos;s baby during a shootout, and is then called upon to protect the newborn from the army of gunmen."	""	"man spanks a woman,gun,nudity,man sucks a woman&apos;s breast,man wears eyeglasses"	"6.7"	"149305"
"55020"	"tt0811106"	"The Ten"	"R"	"['Comedy', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BNzc4MjU2MzY2N15BMl5BanBnXkFtZTcwNjExNTk0MQ@@._V1_.jpg"	"10 stories, each inspired by one of the 10 commandments."	""	"police officer,two word title,television set,sketch comedy,sabbath"	"4.9"	"16648"
"55036"	"tt0116441"	"Gotti"	"R"	"['Biography', 'Crime', 'Drama']"	"https://m.media-amazon.com/images/M/MV5BYzQwZWIyNTQtZDliNC00NDQ2LWI4MGEtYjU2ZTdkM2EzNDIzXkEyXkFqcGdeQXVyNDY2MTk1ODk@._V1_.jpg"	"John Gotti rises to head the powerful Gambino crime family before being convicted in 1992 of racketeering and murder."	""	"car bomb,prison,court,exploding car,character name as title"	"7.2"	"7404"
"55052"	"tt0783233"	"Atonement"	"R"	"['Drama', 'Mystery', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMGRiYjE0YzItMzk3Zi00ZmYwLWJjNDktYTAwYjIwMjIxYzM3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg"	"Thirteen-year-old fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister&apos;s lover of a crime he did not commit."	""	"world war two,rape,false accusation,sex,loss of virginity"	"7.8"	"271081"
"55061"	"tt0800022"	"Electroma"	""	"['Adventure', 'Drama', 'Sci-Fi']"	"https://m.media-amazon.com/images/M/MV5BODcyMTE2NTQxN15BMl5BanBnXkFtZTcwMzkyMjY0MQ@@._V1_.jpg"	"The journey of two robots on their quest to become human."	""	"existentialism,cyberpunk,robot,highway,desert"	"6.7"	"4333"
"55067"	"tt0454931"	"Requiem"	"TV-MA"	"['Drama', 'Horror']"	"https://m.media-amazon.com/images/M/MV5BMTMwMTg0MTczNV5BMl5BanBnXkFtZTcwNzEzNjgzMQ@@._V1_.jpg"	"An epileptic girl suffers a breakdown during her first year at university, then decides to seek help from a priest in battling the troubles associated with her strict upbringing."	""	"priest,university,german,breakdown,exorcism"	"6.9"	"5803"
"55069"	"tt1032846"	"4 luni, 3 saptamâni si 2 zile"	"Not Rated"	"['Drama']"	"https://m.media-amazon.com/images/M/MV5BYzU1YWUzNjYtNmVhZi00ODUyLTg4M2ItMTFlMmU1Mzc5OTE5XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg"	"A woman assists her friend in arranging an illegal abortion in 1980s Romania."	""	"romania,abortion,illegal abortion,communist,friend"	"7.9"	"59441"
"55071"	"tt0912593"	"No End in Sight"	"Not Rated"	"['Documentary', 'War']"	"https://m.media-amazon.com/images/M/MV5BMTg0NDYzODE4OV5BMl5BanBnXkFtZTcwMjAyOTk0MQ@@._V1_.jpg"	"A comprehensive look at the Bush Administration&apos;s conduct of the Iraq war and its occupation of the country."	""	"the white house,military and war documentary,occupation,iraq,iraq war"	"8.2"	"8377"
"54771"	"tt0427392"	"The Invasion"	"PG-13"	"['Sci-Fi', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BMTQ1NzM0NjI4M15BMl5BanBnXkFtZTcwOTg2NjUzMw@@._V1_.jpg"	"As a Washington, D.C. psychiatrist unearths the origin of an alien epidemic, she also discovers her son might be the only way it can be stopped."	""	"psychiatrist,emotionlessness,alien invasion,alien,alien organism"	"5.9"	"77805"
"54780"	"tt0489237"	"The Nanny Diaries"	"PG-13"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMTkxMjU5MTY0Ml5BMl5BanBnXkFtZTcwNzU4NjU0MQ@@._V1_.jpg"	"A college graduate goes to work as a nanny for a rich New York family. Ensconced in their home, she has to juggle their dysfunction, a new romance, and the spoiled brat in her charge."	""	"nanny,manhattan new york city,fish out of water,upper east side manhattan new york city,female protagonist"	"6.2"	"58959"
"54785"	"tt0373883"	"Halloween"	"(Banned)"	"['Horror']"	"https://m.media-amazon.com/images/M/MV5BMTMzOTg4MzcxNF5BMl5BanBnXkFtZTcwMzY5MDE1MQ@@._V1_.jpg"	"After being committed for 17 years, Michael Myers, now a grown man and still very dangerous, escapes from the mental institution and immediately returns to Haddonfield to find his baby sister, Laurie."	""	"serial killer,sadistic psychopath,horror movie remake,evil,slasher"	"6.0"	"118470"
"54787"	"tt0804461"	"Death Sentence"	"R"	"['Action', 'Crime', 'Thriller']"	"https://m.media-amazon.com/images/M/MV5BZWMzY2QxMjYtYTYwMy00YjMyLTgxODUtNWNhODgxNGU0YTk5L2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_.jpg"	"Nick Hume is a mild-mannered executive with a perfect life, until one gruesome night he witnesses something that changes him forever. Transformed by grief, Hume eventually comes to the disturbing conclusion that no length is too grea"	""	"revenge,vigilante justice,paul kersey character,gunfight,neo noir"	"6.7"	"71453"
"54796"	"tt0841044"	"2 Days in Paris"	"R"	"['Comedy', 'Drama', 'Romance']"	"https://m.media-amazon.com/images/M/MV5BMjAyNTY3NTcyOF5BMl5BanBnXkFtZTcwMTcyMjM1MQ@@._V1_.jpg"	"Marion and Jack try to rekindle their relationship with a visit to Paris, home of Marion&apos;s parents -- and several of her ex-boyfriends."	""	"french,vacation,europe,chest hair,male nudity"	"6.8"	"31118"
"54881"	"tt0923752"	"The King of Kong"	"PG-13"	"['Documentary', 'Biography', 'Sport']"	"https://m.media-amazon.com/images/M/MV5BMzIwMmIwNzEtODhhOS00ZjFjLWI1OGMtNjBiMDFkMTgzZTY2XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_.jpg"	"Die-hard gamers compete to break world records on classic arcade games."	""	"world record,donkey kong,arcade,piano,playing a video game"	"8.1"	"36330"
